entry_name,item_no,item_code,item_name,timing_group,support_type,requirement_symbol,requirement_meaning,data_type,xml_data_type,act_mood_code,observation_class_code,observation_mood_code,xml_unit,code_table_oid,note
継続支援情報,1411,1032300011,支援①の実施日付,second_claim,active,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1412,1032300012,支援①の支援形態,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1412,1032300012,支援①の支援形態,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1413,1032300013,支援①の実施時間,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
継続支援情報,1413,1032300013,支援①の実施時間,second_claim,active,△,情報を入手した場合に入力,数字,,EVN,OBS,EVN,min,,
継続支援情報,1414,1032300014,支援①の実施ポイント,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1414,1032300014,支援①の実施ポイント,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1415,1032300015,支援①の実施者,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1415,1032300015,支援①の実施者,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1416,1032300090,支援①情報,second_claim,motivational,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1416,1032300090,支援①情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1421,1032300011,支援②の実施日付,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1421,1032300011,支援②の実施日付,second_claim,active,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1422,1032300012,支援②の支援形態,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1422,1032300012,支援②の支援形態,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1423,1032300013,支援②の実施時間,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
継続支援情報,1423,1032300013,支援②の実施時間,second_claim,active,△,情報を入手した場合に入力,数字,,EVN,OBS,EVN,min,,
継続支援情報,1424,1032300014,支援②の実施ポイント,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1424,1032300014,支援②の実施ポイント,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1425,1032300015,支援②の実施者,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1425,1032300015,支援②の実施者,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1426,1032300090,支援②情報,second_claim,motivational,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1426,1032300090,支援②情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1431,1032300011,支援③の実施日付,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1431,1032300011,支援③の実施日付,second_claim,active,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1432,1032300012,支援③の支援形態,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1432,1032300012,支援③の支援形態,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1433,1032300013,支援③の実施時間,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
継続支援情報,1433,1032300013,支援③の実施時間,second_claim,active,△,情報を入手した場合に入力,数字,,EVN,OBS,EVN,min,,
継続支援情報,1434,1032300014,支援③の実施ポイント,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1434,1032300014,支援③の実施ポイント,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1435,1032300015,支援③の実施者,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1435,1032300015,支援③の実施者,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1436,1032300090,支援③情報,second_claim,motivational,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1436,1032300090,支援③情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1441,1032300011,支援④の実施日付,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1441,1032300011,支援④の実施日付,second_claim,active,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
継続支援情報,1442,1032300012,支援④の支援形態,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1442,1032300012,支援④の支援形態,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
継続支援情報,1443,1032300013,支援④の実施時間,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
継続支援情報,1443,1032300013,支援④の実施時間,second_claim,active,△,情報を入手した場合に入力,数字,,EVN,OBS,EVN,min,,
継続支援情報,1444,1032300014,支援④の実施ポイント,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1444,1032300014,支援④の実施ポイント,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,自動計算
継続支援情報,1445,1032300015,支援④の実施者,second_claim,motivational,☆,少なくとも保険者が委託により実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1445,1032300015,支援④の実施者,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
継続支援情報,1446,1032300090,支援④情報,second_claim,motivational,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
継続支援情報,1446,1032300090,支援④情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
中間評価情報,1501,1032000011,中間評価の実施日付,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,年月日,,EVN,,,,,YYYYMMDD
中間評価情報,1501,1032000011,中間評価の実施日付,second_claim,active,△,情報を入手した場合に入力,年月日,,EVN,,,,,YYYYMMDD
中間評価情報,1501,1032000011,中間評価の実施日付,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,年月日,,EVN,,,,,YYYYMMDD
中間評価情報,1502,1032000012,中間評価の支援形態,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
中間評価情報,1502,1032000012,中間評価の支援形態,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
中間評価情報,1502,1032000012,中間評価の支援形態,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
中間評価情報,1503,1032000013,中間評価の実施時間,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
中間評価情報,1503,1032000013,中間評価の実施時間,second_claim,active,△,情報を入手した場合に入力,数字,,EVN,OBS,EVN,min,,
中間評価情報,1503,1032000013,中間評価の実施時間,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,,EVN,OBS,EVN,min,,
中間評価情報,1504,1032000014,中間評価の実施ポイント,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
中間評価情報,1504,1032000014,中間評価の実施ポイント,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,自動計算
中間評価情報,1504,1032000014,中間評価の実施ポイント,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,INT,EVN,OBS,EVN,,,自動計算
中間評価情報,1505,1032000015,中間評価の実施者,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
中間評価情報,1505,1032000015,中間評価の実施者,second_claim,active,△,情報を入手した場合に入力,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
中間評価情報,1505,1032000015,中間評価の実施者,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
中間評価情報,1506,1032001031,中間評価時の腹囲,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
中間評価情報,1506,1032001031,中間評価時の腹囲,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,cm,,
中間評価情報,1506,1032001031,中間評価時の腹囲,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
中間評価情報,1507,1032001032,中間評価時の体重,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
中間評価情報,1507,1032001032,中間評価時の体重,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,kg,,
中間評価情報,1507,1032001032,中間評価時の体重,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
中間評価情報,1508,1032001033,中間評価時の収縮期血圧,second_claim,motivational,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1508,1032001033,中間評価時の収縮期血圧,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1508,1032001033,中間評価時の収縮期血圧,second_claim,motivational_equivalent,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1509,1032001034,中間評価時の拡張期血圧,second_claim,motivational,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1509,1032001034,中間評価時の拡張期血圧,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1509,1032001034,中間評価時の拡張期血圧,second_claim,motivational_equivalent,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
中間評価情報,1510,1032001044,中間評価時の腹囲・体重の改善,second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,"0:未達成 1:1cm・1kg 2:2cm・2kg"
中間評価情報,1510,1032001044,中間評価時の腹囲・体重の改善,second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,"0:未達成 1:1cm・1kg 2:2cm・2kg"
中間評価情報,1510,1032001044,中間評価時の腹囲・体重の改善,second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24090,"0:未達成 1:1cm・1kg 2:2cm・2kg"
中間評価情報,1511,1032001042,中間評価時の生活習慣の改善(食習慣),second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1511,1032001042,中間評価時の生活習慣の改善(食習慣),second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1511,1032001042,中間評価時の生活習慣の改善(食習慣),second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1512,1032001041,中間評価時の生活習慣の改善(運動習慣),second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1512,1032001041,中間評価時の生活習慣の改善(運動習慣),second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1512,1032001041,中間評価時の生活習慣の改善(運動習慣),second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1513,1032001043,中間評価時の生活習慣の改善(喫煙習慣),second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
中間評価情報,1513,1032001043,中間評価時の生活習慣の改善(喫煙習慣),second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
中間評価情報,1513,1032001043,中間評価時の生活習慣の改善(喫煙習慣),second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24130,"0:禁煙未達成 1:禁煙達成 8:非喫煙 9:禁煙目標なし"
中間評価情報,1514,1032001045,中間評価時の生活習慣の改善(休養習慣),second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1514,1032001045,中間評価時の生活習慣の改善(休養習慣),second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1514,1032001045,中間評価時の生活習慣の改善(休養習慣),second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1515,1032001046,中間評価時の生活習慣の改善(その他の生活習慣),second_claim,motivational,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1515,1032001046,中間評価時の生活習慣の改善(その他の生活習慣),second_claim,active,△,情報を入手した場合に入力,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1515,1032001046,中間評価時の生活習慣の改善(その他の生活習慣),second_claim,motivational_equivalent,▲*,契約により継続的な支援の実施及びその報告が求められている場合のみ入力。中間評価を実施した場合は必須入力項目,コード,CD,EVN,OBS,EVN,,1.2.392.200119.6.24100,"0:未達成 1:達成 9:目標なし"
中間評価情報,1516,1032001090,中間評価情報,second_claim,motivational,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
中間評価情報,1516,1032001090,中間評価情報,second_claim,active,△,情報を入手した場合に入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
中間評価情報,1516,1032001090,中間評価情報,second_claim,motivational_equivalent,▲,契約により継続的な支援の実施及びその報告が求められている場合のみ入力,漢字,ST,EVN,OBS,EVN,,,文字数上限は256文字
実績評価情報,1601,1042000011,実績評価の実施日付,second_claim,motivational,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1601,1042000011,実績評価の実施日付,second_claim,active,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1601,1042000011,実績評価の実施日付,second_claim,motivational_equivalent,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1601,1042000011,実績評価の実施日付,legal_report,motivational,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1601,1042000011,実績評価の実施日付,legal_report,active,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1601,1042000011,実績評価の実施日付,legal_report,motivational_equivalent,○,必須入力項目,年月日,,EVN,,,,,YYYYMMDD
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,second_claim,motivational,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,second_claim,active,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,second_claim,motivational_equivalent,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,legal_report,motivational,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,legal_report,active,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1602,1042000012,実績評価の支援形態又は確認方法,legal_report,motivational_equivalent,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.24010,"1:個別支援（対面） 2:個別支援（遠隔） 3:グループ支援（対面） 4:グループ支援（遠隔） 5:電話 6:電子メール等"
実績評価情報,1603,1042000015,実績評価の実施者,second_claim,motivational,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1603,1042000015,実績評価の実施者,second_claim,active,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1603,1042000015,実績評価の実施者,second_claim,motivational_equivalent,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1603,1042000015,実績評価の実施者,legal_report,motivational,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1603,1042000015,実績評価の実施者,legal_report,active,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1603,1042000015,実績評価の実施者,legal_report,motivational_equivalent,○,必須入力項目,コード,,EVN,,,,1.2.392.200119.6.3020,"1:医師 2:保健師 3:管理栄養士 4:その他"
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,second_claim,motivational,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,second_claim,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,legal_report,motivational,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,legal_report,active,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1604,1042000116,実績評価ができない場合の確認回数,legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,INT,EVN,OBS,EVN,,,
実績評価情報,1605,1042001031,実績評価時の腹囲,second_claim,motivational,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1605,1042001031,実績評価時の腹囲,second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1605,1042001031,実績評価時の腹囲,second_claim,motivational_equivalent,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1605,1042001031,実績評価時の腹囲,legal_report,motivational,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1605,1042001031,実績評価時の腹囲,legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1605,1042001031,実績評価時の腹囲,legal_report,motivational_equivalent,○,必須入力項目,数字,PQ,EVN,OBS,EVN,cm,,
実績評価情報,1606,1042001032,実績評価時の体重,second_claim,motivational,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1606,1042001032,実績評価時の体重,second_claim,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1606,1042001032,実績評価時の体重,second_claim,motivational_equivalent,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1606,1042001032,実績評価時の体重,legal_report,motivational,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1606,1042001032,実績評価時の体重,legal_report,active,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1606,1042001032,実績評価時の体重,legal_report,motivational_equivalent,○,必須入力項目,数字,PQ,EVN,OBS,EVN,kg,,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,second_claim,motivational,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,legal_report,motivational,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,legal_report,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1607,1042001033,実績評価時の収縮期血圧,legal_report,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,second_claim,motivational,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,second_claim,active,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,second_claim,motivational_equivalent,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
実績評価情報,1608,1042001034,実績評価時の拡張期血圧,legal_report,motivational,△,情報を入手した場合に入力,数字,PQ,EVN,OBS,EVN,mm[Hg],,
